"id","borough","location","name","open_year_round","created_at","updated_at","latitude","longitude"
876,"Brooklyn","3 to 4 streets, 4 to 5 avenues","J.J. Byrne Memorial Park","Yes","2018-07-03 15:39:47.185409","2018-07-03 15:39:47.185409",40.5781762,-73.9733748
877,"Brooklyn","Malcolm X Boulevard between Chauncey and Marion streets","Jackie Robinson Park","Yes","2018-07-03 15:39:47.79569","2018-07-03 15:39:47.79569",40.6801869,-73.928016
881,"Brooklyn","Sullivan Place & Franklin Avenue, Montgomery Street","Jackie Robinson Playground","Yes","2018-07-03 15:39:48.679125","2018-07-03 15:39:48.679125",40.6662639,-73.95955959999999
883,"Manhattan","Hudson, Leroy, Clarkson Streets, 7 Avenue","James J. Walker Park (Carmine Recreation Center)","Yes","2018-07-03 15:39:49.899783","2018-07-03 15:39:49.899783",40.7294095,-74.0051838
887,"Manhattan","East 76-East 78 streets & Cherokee Place","John Jay Park & Pool","Yes","2018-07-03 15:39:51.278233","2018-07-03 15:39:51.278233",40.7700931,-73.949452
889,"Staten Island","Joline Avenue, Hylan Boulevard","Joline Pool Playground (Modular Equipment)","No","2018-07-03 15:39:51.339753","2018-07-03 15:39:51.339753",40.50621,-74.2348592
891,"Queens","65 Place & Catalpa Avenue & 68 Avenue","Joseph F. Mafera Park","Yes","2018-07-03 15:39:52.096452","2018-07-03 15:39:52.096452",40.7050747,-73.89125469999999
892,"Bronx","Lafayette Avenue, Manda Street","Julio Carballo Field","Yes","2018-07-03 15:39:52.11759","2018-07-03 15:39:52.11759",40.8165326,-73.8889591
896,"Brooklyn","South of Gravesend Bay, southeast of Path, northeast of Neptune Avenue","Kaiser Park","Yes","2018-07-03 15:39:52.753166","2018-07-03 15:39:52.753166",40.6090542,-73.9864253
901,"Queens","Oak Avenue, 104th Street, & Kissena Lake Area","Kissena Park","Yes","2018-07-03 15:39:53.529039","2018-07-03 15:39:53.529039",40.7506548,-73.862104
902,"Queens","Rose & Oak avenues","Kissena Park (Tennis Courts)","Yes","2018-07-03 15:39:54.148302","2018-07-03 15:39:54.148302",40.7480979,-73.8097785
904,"Queens","39 Drive & 54 Street","Lawerence Virgilio Playground","Yes","2018-07-03 15:39:54.334819","2018-07-03 15:39:54.334819",40.7468643,-73.90967429999999
907,"Queens","173rd Street and 106th Avenue","Liberty Pool",,"2018-07-03 15:39:54.458944","2018-07-03 15:39:54.458944",40.7020409,-73.78312540000002
908,"Brooklyn","Buffalo Avenue/Protal Street/New York Avenue","Lincoln Terrace Park","Yes","2018-07-03 15:39:55.168775","2018-07-03 15:39:55.168775",40.66722439999999,-73.9224614
909,"Brooklyn","East New York, Rochester avenues, Eastern Parkway,Buffalo Avenue","Lincoln Terrace Park (Arthur S. Somers Playground)","Yes","2018-07-03 15:39:55.190502","2018-07-03 15:39:55.190502",40.6685481,-73.92558220000001
910,"Brooklyn","Stanley Avenue, Linden Boulevard","Linden Park","Yes","2018-07-03 15:39:55.211711","2018-07-03 15:39:55.211711",40.6617122,-73.878428
911,"Queens","104 Street & 41 Avenue","Linden Park","Yes","2018-07-03 15:39:55.23198","2018-07-03 15:39:55.23198",40.749148,-73.861325
913,"Manhattan","Madison Street opposite Jefferson Street","Little Flower Playground","No","2018-07-03 15:39:55.288631","2018-07-03 15:39:55.288631",40.7785833,-73.9604646
914,"Queens","88 Street, Atlantic-95 avenues","London Planetree Playground","Yes","2018-07-03 15:39:55.308191","2018-07-03 15:39:55.308191",40.6866083,-73.8539644
915,"Bronx","Morris Park Avenue, Haight Avenue, Tomlinson Avenue, Van Nest Avenue","Loreto Park Playground","Yes","2018-07-03 15:39:55.329339","2018-07-03 15:39:55.329339",40.848601,-73.851218
916,"Queens","North Conduit & 149 Avenue","Loring Field","Yes","2018-07-03 15:39:55.349102","2018-07-03 15:39:55.349102",40.6701714,-73.8459379
917,"Queens","Queens Boulevard between 62 Avenue & 62 Road","Lost Battalion Hall","Yes","2018-07-03 15:39:55.368874","2018-07-03 15:39:55.368874",40.7343236,-73.8554623
918,"Queens","Skillman Avenue & 43 Street","Lou Lodati Playground","Yes","2018-07-03 15:39:55.390113","2018-07-03 15:39:55.390113",40.7468885,-73.92080659999999
882,"Manhattan","Amsterdam Avenue, West 136 Street","Jacob Schiff Playground (PS 192)","Yes","2018-07-03 15:39:48.773599","2018-07-03 16:18:05.067604",40.8195852,-73.9517529
866,"Queens","Peck Avenue & Harding Boulevard","Holy Cow Playground (PS 179)","No","2018-07-03 15:39:40.483613","2018-07-03 16:19:51.375995",40.7433578,-73.7847601
871,"Bronx","Spofford Avenue, Hunts Point Avenue, Faile Street","Hunts Point Playground","Yes","2018-07-03 15:39:43.326662","2018-07-03 16:19:51.975055",40.8151166,-73.88649389999999
878,"Manhattan","West 149 Street & Bradhurst Avenue","Jackie Robinson Park","Yes","2018-07-03 15:39:47.833502","2018-07-03 16:19:52.590024",40.8257929,-73.9410556
884,"Brooklyn","Stuyvesant & Lafayette avenues","Jesse Owens Playground","Yes","2018-07-03 15:39:50.010159","2018-07-03 16:19:53.203709",40.6918995,-73.9338283
885,"Queens","215 Place, south of 32 Avenue","John Golden Park","No","2018-07-03 15:39:50.319882","2018-07-03 16:19:54.023323",40.7229774,-73.74475679999999
886,"Brooklyn","Fort Hamilton Parkway, 94-95 streets","John J. Carty Park","Yes","2018-07-03 15:39:50.406754","2018-07-03 16:19:54.842766",40.61484859999999,-74.0293724
895,"Queens","Liberty Avenue, 172-173 streets","K.L. Williams Playground (Tennis)","Yes","2018-07-03 15:39:52.231176","2018-07-03 16:19:55.666729",40.7046003,-73.7854301
897,"Queens","Yellowstone Boulevard between 68 Avenue & 68 Road","Katzman Playground","Yes","2018-07-03 15:39:52.788769","2018-07-03 16:19:56.480317",40.7263749,-73.8476036
912,"Brooklyn","Mill & Strickland avenues, 60 Street","Lindower Park","Yes","2018-07-03 15:39:55.268914","2018-07-03 16:19:57.299776",40.6081842,-73.9154939
899,"Queens","Corp. Kennedy Street & 33 Avenue","Kennedy Playground","Yes","2018-07-03 15:39:52.860856","2018-07-03 16:22:20.106482",40.7706178,-73.77970789999999
905,"Brooklyn","CLF behind CS adjacent to 5th Avenue to 7th Avenue(Highway) between 66th and 67th Street","Leif Ericson Park & Square","Yes","2018-07-03 15:39:54.392631","2018-07-03 16:22:20.866869",40.7314123,-73.99698479999999
906,"Staten Island","Jewett & Castleton avenues","Levy Playground","Yes","2018-07-03 15:39:54.440052","2018-07-03 16:22:21.432635",40.6336745,-74.12943969999999
890,"Queens","Grand Central Parkway & 164 Place","Joseph Austin Playground","Yes","2018-07-03 15:39:51.377577","2018-07-03 16:23:54.798432",40.7162769,-73.8018355
898,"Brooklyn","East 93 Street & Lenox Road","Kennedy King Playground","Yes","2018-07-03 15:39:52.826479","2018-07-03 16:23:55.48523",40.6574779,-73.9214116
903,"Brooklyn","Havemeyer, Roebling streets & South 4","La Guardia Playground West","Yes","2018-07-03 15:39:54.2144","2018-07-03 16:23:56.103826",40.7107912,-73.95993349999999
894,"Queens","62nd Avenue & 80th Street","Juniper Valley Park (North Playground Tennis)","Yes","2018-07-03 15:39:52.190311","2018-07-03 16:24:59.18071",40.723101,-73.877674
900,"Queens","Peck Avenue & 188 Street","Kissena Corridor East (Underhill Playground)","Yes","2018-07-03 15:39:52.894555","2018-07-03 16:24:59.998303",40.7444175,-73.7883736
880,"Manhattan","Bradhurst & Edgecombe avenues,West 145 to West 155 streets","Jackie Robinson Park (Recreation Center)","Yes","2018-07-03 15:39:47.904818","2018-07-03 16:26:28.970021",40.82146789999999,-73.944604
888,"Brooklyn","Shore Parkway, Fort Hamilton Parkway, 101 Street","John Paul Jones Park","Yes","2018-07-03 15:39:51.317838","2018-07-03 16:26:29.70222",40.6111541,-74.0325498
919,"Queens","37 Avenue between 112 & 113 streets","Louis Armstrong Playground (PS 143)","No","2018-07-03 15:39:55.409512","2018-07-03 15:39:55.409512",40.72895949999999,-73.8423806
921,"Bronx","East 135 Street, Willis Avenue, Alexander Avenue","Lozada Playground","Yes","2018-07-03 15:39:55.468925","2018-07-03 15:39:55.468925",40.8072378,-73.924356
922,"Brooklyn","West 12 Street & Surf Avenue","Luna Park Playground","Yes","2018-07-03 15:39:55.489611","2018-07-03 15:39:55.489611",40.5755253,-73.9796509
923,"Staten Island","Pier 6, Victory Boulevard","Lyons Pool","No","2018-07-03 15:39:55.507018","2018-07-03 15:39:55.507018",40.6380353,-74.0738662
924,"Bronx","East 161th Street & Ruppert Place","Macombs Dam Park","Yes","2018-07-03 15:39:55.525508","2018-07-03 15:39:55.525508",40.8245117,-73.91487479999999
925,"Bronx","Olinville Avenue, Rosewood Street","Magenta Playground","Yes","2018-07-03 15:39:55.544214","2018-07-03 15:39:55.544214",40.873235,-73.868208
926,"Staten Island","Beechwood & Cleveland avenues","Mahoney Playground","Yes","2018-07-03 15:39:55.564686","2018-07-03 15:39:55.564686",40.6440795,-74.0856941
927,"Bronx","East 180 Street, Mapes & Prospect avenues","Mapes Pool","Yes","2018-07-03 15:39:55.582915","2018-07-03 15:39:55.582915",40.8465742,-73.8855775
928,"Queens","Kissena Boulevard & Maple Avenue","Maple Playground","No","2018-07-03 15:39:55.601014","2018-07-03 15:39:55.601014",40.7563615,-73.8258127
929,"Bronx","Marble Hill Avenue, West 230 Street, West 228 Street","Marble Hill Playground","No","2018-07-03 15:39:55.619545","2018-07-03 15:39:55.619545",40.87770709999999,-73.90740670000001
930,"Queens","109 Avenue & 155 Street","Marconi Park","Yes","2018-07-03 15:39:55.639218","2018-07-03 15:39:55.639218",40.692483,-73.79598399999999
931,"Brooklyn","Sterling Street & Empire Boulevard","Marc's & Jason's Playground","Yes","2018-07-03 15:39:55.659623","2018-07-03 15:39:55.659623",40.6632864,-73.951043
932,"Manhattan","18 Mount Morris Park West","Marcus Garvey Park (Pelham Fritz Recreation Center)","Yes","2018-07-03 15:39:55.678191","2018-07-03 15:39:55.678191",40.80500929999999,-73.9448633
933,"Manhattan","Madison Avenue, East 120 to East 124 streets","Marcus Garvey Park (Pool)","No","2018-07-03 15:39:55.698405","2018-07-03 15:39:55.698405",40.802546,-73.9430016
934,"Brooklyn","Knickerbocker to Irving avenues, Starr to Suydam Streets","Maria Hernandez Park","Yes","2018-07-03 15:39:55.718321","2018-07-03 15:39:55.718321",40.703177,-73.923904
935,"Queens","211 & Oceana streets, 46 Avenue","Marie Curie Park (JHS 158)","Yes","2018-07-03 15:39:55.738563","2018-07-03 15:39:55.738563",40.753812,-73.7854526
936,"Brooklyn","Burnett Street between Avenue U and Avenue X/west of East 33rd Street","Marine Park","Yes","2018-07-03 15:39:56.606396","2018-07-03 15:39:56.606396",40.6003204,-73.930928
937,"Brooklyn","East 33rd Street and Avenue U","Marine Park Nature Center",,"2018-07-03 15:39:56.630616","2018-07-03 15:39:56.630616",40.6050643,-73.9298664
938,"Brooklyn","Hopkinson Avenue & Marion Street","Marion-Hopkinson Playground","Yes","2018-07-03 15:39:56.656292","2018-07-03 15:39:56.656292",40.6814134,-73.9141835
939,"Staten Island","Willowbrook Parkway, Forest Avenue & Houston Street","Markham Playground","Yes","2018-07-03 15:39:56.675293","2018-07-03 15:39:56.675293",40.6250017,-74.1440452
940,"Manhattan","Lenox Avenue, West 113 to West 114 streets","Martin Luther King Houses","Yes","2018-07-03 15:39:56.694793","2018-07-03 15:39:56.694793",40.8016724,-73.95540710000002
941,"Brooklyn","Scholes Street, Graham Avenue","Martinez Playground","Yes","2018-07-03 15:39:57.421035","2018-07-03 15:39:57.421035",40.70878099999999,-73.94344
942,"Bronx","Delancy Place, Muliner Avenue, Matthews Avenue","Mathew Muliner Playground","Yes","2018-07-03 15:39:57.439747","2018-07-03 15:39:57.439747",40.8472985,-73.86114839999999
945,"Manhattan","West 45 Street between 9 & 10 avenues","May Matthews Playground","Yes","2018-07-03 15:39:57.540255","2018-07-03 15:39:57.540255",40.75594359999999,-73.9801871
946,"Bronx","Mace Avenue, Williamsbridge Road","Mazzei Playground","Yes","2018-07-03 15:39:57.562766","2018-07-03 15:39:57.562766",40.8630438,-73.8580616
948,"Brooklyn","12th Street/Driggs Avenue/Lorimer Street/Bedford Avenue","McCarren Park","Yes","2018-07-03 15:39:57.618417","2018-07-03 15:39:57.618417",40.7235178,-73.9516661
949,"Brooklyn","Mcdonald Avenue, between avenues S & T","McDonald Playground","Yes","2018-07-03 15:39:57.639036","2018-07-03 15:39:57.639036",40.6224254,-73.97557189999999
950,"Staten Island","Forest Avenue, Myrtle Avenue between Broadway & Burgher","McDonald Playground","Yes","2018-07-03 15:39:57.659499","2018-07-03 15:39:57.659499",40.6297104,-74.115174
951,"Brooklyn","Fort Hamilton Parkway, 73 to 78 streets, 7 Avenue","McKinley Park","Yes","2018-07-03 15:39:57.680023","2018-07-03 15:39:57.680023",40.631038,-74.0160382
954,"Brooklyn","Avenue V between East 13 & East 14 streets","Mellett Playground","Yes","2018-07-03 15:39:58.650237","2018-07-03 15:39:58.650237",40.60742339999999,-73.9599144
955,"Brooklyn","Southeast corner of Bedford & Metropolitan avenues","Metropolitan Pool","Yes","2018-07-03 15:39:58.670247","2018-07-03 15:39:58.670247",40.7153113,-73.9604365
957,"Staten Island","Natural Area and Boardwalk from Sands Lane to Vulcan Street, East of Father Capodanno Boulevard","Midland Beach & Boardwalk","Yes","2018-07-03 15:39:58.728007","2018-07-03 15:39:58.728007",40.5898167,-74.0765366
962,"Queens","Springfield Boulevard & 139 Avenue","Montbellier Park","No","2018-07-03 15:39:58.888337","2018-07-03 15:39:58.888337",40.6733699,-73.7562488
963,"Manhattan","West 123 Street & Morningside Avenue","Morningside Park","Yes","2018-07-03 15:39:59.674147","2018-07-03 15:39:59.674147",40.8100823,-73.9549741
964,"Manhattan","Athletic Fields and Lawns from 114th Street to 110th Street along Manhattan Avenue, East of Upper Path","Morningside Park","Yes","2018-07-03 15:39:59.696766","2018-07-03 15:39:59.696766",40.7988378,-73.9538699
966,"Bronx","Mosholu Pkwy, Bainbridge Avenue, Briggs Avenue","Mosholu Playground (PS 8)","Yes","2018-07-03 15:39:59.748521","2018-07-03 15:39:59.748521",40.8723363,-73.88174839999999
968,"Manhattan","West 204 Street & Nagle Avenue","Msgnr. Kett","Yes","2018-07-03 15:39:59.808074","2018-07-03 15:39:59.808074",40.863132,-73.9206317
969,"Brooklyn","Eastern Parkway, Underhill Avenue","Mt. Prospect Park","Yes","2018-07-03 15:39:59.826316","2018-07-03 15:39:59.826316",40.6729124,-73.9675413
970,"Bronx","East 164 Street, Jerome Avenue, Macombs Dam Bridge, East 162 Street, River Avenue","Mullaly Park (Skate Building)","Yes","2018-07-03 15:39:59.845955","2018-07-03 15:39:59.845955",40.8280969,-73.9335143
971,"Queens","21 Street, 45 Avenue, 11 Street, 45 Road","Murray Playground","No","2018-07-03 15:40:00.698777","2018-07-03 15:40:00.698777",40.7482901,-73.9512811
972,"Queens","Merrick & Baisley boulevards","Nautilus Playground","Yes","2018-07-03 15:40:00.719501","2018-07-03 15:40:00.719501",40.6838216,-73.7697354
920,"Queens","248 Street & 51 Avenue","Louis Pasteur Park","Yes","2018-07-03 15:39:55.444029","2018-07-03 16:22:22.095498",40.7620682,-73.73607539999999
944,"Queens","Maurice, Borden, 54 avenues, 63 Street","Maurice Park","Yes","2018-07-03 15:39:57.510099","2018-07-03 16:22:22.674756",40.727211,-73.9074165
947,"Manhattan","West 43 Street, 8 & 9 avenues","McCaffrey Playground","Yes","2018-07-03 15:39:57.595137","2018-07-03 16:22:23.324157",40.7520799,-73.9918474
952,"Manhattan","Avenue A, East 3-East 4 streets","McKinley Playground","No","2018-07-03 15:39:57.716214","2018-07-03 16:22:24.14342",40.7236548,-73.9852944
953,"Brooklyn","Tillary Street, Jay Street, Cathedral Place, Bridge Street","McLaughlin Park","Yes","2018-07-03 15:39:57.752282","2018-07-03 16:22:24.962795",40.6960476,-73.9871132
956,"Queens","Beach Channel Drive, B 32 Street, Dwight Avenue, Norton Avenue","Michaelis-Bayswater Park","Yes","2018-07-03 15:39:58.7061","2018-07-03 16:22:25.782228",40.5889257,-73.8164927
958,"Staten Island","Midland Avenue & Mason Avenue","Midland Field",,"2018-07-03 15:39:58.768968","2018-07-03 16:22:26.396104",40.5747762,-74.097614
960,"Bronx","East 135 Street, Cypress Avenue","Millbrook Playground","Yes","2018-07-03 15:39:58.836906","2018-07-03 16:22:27.010304",40.8037052,-73.9158534
965,"Manhattan","West 117 Street & Morningside Avenue","Morningside Playground","Yes","2018-07-03 15:39:59.728031","2018-07-03 16:22:27.625333",40.8063054,-73.9577164
967,"Bronx","Morris Avenue, College Avenue, Mc Clellan Street","Mott Playground","Yes","2018-07-03 15:39:59.78761","2018-07-03 16:22:28.23957",40.8206166,-73.9215734
959,"Staten Island","Lincoln & Mason avenues","Midland Playground","Yes","2018-07-03 15:39:58.80321","2018-07-03 16:23:56.713956",40.5740084,-74.09855270000001
943,"Queens","Atlantic Avenue & 106 Street","Maurice A. Fitzgerald Playground","Yes","2018-07-03 15:39:57.470672","2018-07-03 16:25:00.817417",40.6907826,-73.83926939999999
973,"Bronx","West 166 Street, Nelson Avenue, Woodycrest Avenue","Nelson Playground","Yes","2018-07-03 15:40:00.73648","2018-07-03 15:40:00.73648",40.835353,-73.9269932
975,"Bronx","Nobel Avenue, Bronx River Avenue, Bronx River Parkway, Cross Bronx Expressway","Noble Playground","No","2018-07-03 15:40:00.790138","2018-07-03 15:40:00.790138",40.8381733,-73.8717568
976,"Queens","Greenpoint & 47 avenues, 43 Street","Noonan Playground","Yes","2018-07-03 15:40:01.722196","2018-07-03 15:40:01.722196",40.7407948,-73.92168819999999
978,"Brooklyn","Nostrand & Foster avenues","Nostrand Playground","Yes","2018-07-03 15:40:02.345229","2018-07-03 15:40:02.345229",40.6386056,-73.94827459999999
979,"Brooklyn","Bergen Street, Rockaway Avenue, Dean Street","Ocean Hill Playground","Yes","2018-07-03 15:40:02.381912","2018-07-03 15:40:02.381912",40.673976,-73.9111547
980,"Staten Island","Parkinson Avenue, Kramer Street","Old Town Playground","Yes","2018-07-03 15:40:02.954963","2018-07-03 15:40:02.954963",40.5956646,-74.0821552
981,"Brooklyn","Adelphi & Myrtle avenues","Oracle Playground","Yes","2018-07-03 15:40:02.976923","2018-07-03 15:40:02.976923",40.69321,-73.97187199999999
983,"Manhattan","West 156 Street & St. Nicholas Avenue","Orville & Wilbur Playground","Yes","2018-07-03 15:40:03.038533","2018-07-03 15:40:03.038533",40.833409,-73.9452517
984,"Brooklyn","Linden Boulevard & Osborn Street","Osborn Playground","Yes","2018-07-03 15:40:03.05651","2018-07-03 15:40:03.05651",40.6551671,-73.9050949
987,"Bronx","Turnbull Avenue, Olmstead Avenue, Lafayette Avenue","P.O. Serrano Playground","Yes","2018-07-03 15:40:03.685086","2018-07-03 15:40:03.685086",40.8235982,-73.8522496
991,"Bronx","Arnow Avenue, Adee Avenue, Olinville Avenue","Parkside Playground","Yes","2018-07-03 15:40:04.181323","2018-07-03 15:40:04.181323",40.8696847,-73.8682359
992,"Brooklyn","Parkside, Bedford & Rogers avenues","Parkside Playground","Yes","2018-07-03 15:40:04.794773","2018-07-03 15:40:04.794773",40.6558782,-73.9563805
993,"Brooklyn","Falmouth Street & Oriental Avenue","Pat Perlato Playground","Yes","2018-07-03 15:40:05.408479","2018-07-03 15:40:05.408479",40.5776468,-73.9463038
995,"Bronx","Bruckner Expressway & Buhre Avenue","Pelham Bay Park (Playground for All Children)","Yes","2018-07-03 15:40:06.023468","2018-07-03 15:40:06.023468",40.8486291,-73.8279754
1000,"Brooklyn","Stanley Avenue & Eldert Lane","Pink Playground","Yes","2018-07-03 15:40:06.842687","2018-07-03 15:40:06.842687",40.6662459,-73.8620298
1002,"Manhattan","West End Avenue & West 70 Street","Playground 70","Yes","2018-07-03 15:40:07.662325","2018-07-03 15:40:07.662325",40.7784813,-73.9854507
1003,"Queens","Northern Boulevard & 90 Street","Playground 90/PS 148 Playground","Yes","2018-07-03 15:40:08.276063","2018-07-03 15:40:08.276063",40.7563822,-73.8779457
1004,"Bronx","Kelly Street, St. John's Avenue, Beck Street","Playground Fifty-Two","Yes","2018-07-03 15:40:08.938151","2018-07-03 15:40:08.938151",40.8196378,-73.89648910000001
1008,"Manhattan","East 109 Street between 2 & 3 avenues","Poor Richard's Playground","Yes","2018-07-03 15:40:10.334858","2018-07-03 15:40:10.334858",40.795767,-73.949225
1014,"Brooklyn","Picnic House","Prospect Park (Middle Long Meadow)","Yes","2018-07-03 15:40:11.936965","2018-07-03 15:40:11.936965",40.6655603,-73.971575
1015,"Brooklyn","Prospect Park West/7th Street/15th Street","Prospect Park (The Bandshell)","Yes","2018-07-03 15:40:12.539363","2018-07-03 15:40:12.539363",40.663284,-73.98459100000001
1023,"Bronx","Quarry Road, East 181 Street, Oak Place & Hughes Avenue","Quarry Ballfields","No","2018-07-03 15:40:13.604837","2018-07-03 15:40:13.604837",40.8511382,-73.8928164
1013,"Brooklyn","Prospect Park West/3rd Street/7th Street","Prospect Park (Litchfield Villa)","Yes","2018-07-03 15:40:11.384061","2018-07-03 16:18:08.754241",40.6682162,-73.973828
1019,"Brooklyn","46 & 47 streets, 3 Avenue","PS 1 Playground","Yes","2018-07-03 15:40:12.685543","2018-07-03 16:18:09.778838",40.651232,-73.978578
1020,"Manhattan","East 117 to East 118 streets, 1 to 2 avenues","PS 155 Playground","Yes","2018-07-03 15:40:12.721733","2018-07-03 16:18:10.597754",40.801923,-73.94512929999999
1025,"Queens","21 Street, Bridge Plaza, Vernon Boulevard, East River","Queensbridge Park","Yes","2018-07-03 15:40:13.681314","2018-07-03 16:18:11.417412",40.7571694,-73.9465103
1027,"Bronx","Dawson Street, Beck Street, Kelly Street, Intervale Avenue, Longwood Avenue","Rainey Park","No","2018-07-03 15:40:13.753949","2018-07-03 16:18:12.12686",40.816104,-73.896435
997,"Queens","183 Place & Henderson Avenue","Peter's Field","Yes","2018-07-03 15:40:06.102246","2018-07-03 16:19:58.733848",40.7068561,-73.7740723
1001,"Queens","Yellowstone Boulevard between 62 Avenue & 62 Road","Playground 62 (PS 220)","Yes","2018-07-03 15:40:06.877842","2018-07-03 16:19:59.558692",40.7343236,-73.8554623
1006,"Queens","160 Street & 75 Avenue","Playground Seventy-Five (PS 154)","Yes","2018-07-03 15:40:09.318299","2018-07-03 16:20:00.166853",40.7267105,-73.8086853
1007,"Brooklyn","Madison Street & Patchen Avenue","Police Officer Reinaldo Salgado Playground","Yes","2018-07-03 15:40:09.416322","2018-07-03 16:20:00.781295",40.6874321,-73.9269628
1009,"Brooklyn","Tompkins Avenue & Halsey Street","Potomac Playground","Yes","2018-07-03 15:40:10.508575","2018-07-03 16:20:01.395718",40.6825139,-73.94374499999999
1022,"Brooklyn","Throop, Park, Mytrle avenues","PS 59 Sumner Playground","Yes","2018-07-03 15:40:12.789963","2018-07-03 16:20:02.624872",40.696031,-73.94352599999999
1024,"Queens","Little Neck Parkway, Commonwealth Boulevard, south of Grand Central Parkway","Queens Farm Museum","Yes","2018-07-03 15:40:13.645799","2018-07-03 16:20:03.451131",40.7505514,-73.7284181
977,"Queens","Baisley Boulevard & Bedell Street","North Rochdale Playground (PS 30)","Yes","2018-07-03 15:40:01.757619","2018-07-03 16:22:28.853765",40.6804559,-73.77464309999999
982,"Bronx","Bruckner Boulevard, Eastchester Bay, Hutchinson","Orchard Beach Pavilion","No","2018-07-03 15:40:03.014048","2018-07-03 16:22:29.471552",40.852539,-73.839373
985,"Bronx","Westchester Avenue, Lane Avenue, East Tremont Avenue","Owen Dolen Recreation Center","Yes","2018-07-03 15:40:03.092198","2018-07-03 16:22:30.082659",40.8406328,-73.8420053
986,"Queens","102 Street & Liberty Avenue","P.O. Nicholas Demutis Playground","Yes","2018-07-03 15:40:03.129657","2018-07-03 16:22:30.696813",40.68143630000001,-73.8386586
988,"Brooklyn","Foster Avenue, East 40-41 streets","Paerdegat Park","Yes","2018-07-03 15:40:03.723313","2018-07-03 16:22:31.312227",40.6392006,-73.9387295
990,"Brooklyn","Berkeley Street & Lincoln Place","Park Slope Playground","Yes","2018-07-03 15:40:03.816884","2018-07-03 16:22:31.92585",40.6756927,-73.97372829999999
994,"Brooklyn","Avenue L, East 17 to East 18 streets","Paul W. Kolbert Park/Rachel Haber Cohen Playground","Yes","2018-07-03 15:40:05.445472","2018-07-03 16:22:32.700874",40.620606,-73.9586009
996,"Bronx","Brook Avenue, East 141 Street","People's Park Playground","Yes","2018-07-03 15:40:06.068666","2018-07-03 16:22:33.370832",40.80957859999999,-73.9180595
998,"Brooklyn","Nostrand Avenue & Marine Parkway","PFC Thomas Norton Memorial Playground","Yes","2018-07-03 15:40:06.140922","2018-07-03 16:22:34.178931",40.6147979,-73.9445719
1005,"Manhattan","2 Avenue, East 96 to East 97 streets","Playground Ninety Six (XCVI)","Yes","2018-07-03 15:40:09.080732","2018-07-03 16:22:35.61262",40.7856733,-73.9495341
